Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 1.210000e+03	 7.68823200e-01	-1.02003147e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.220000e+03	 7.64494400e-01	-1.01699883e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.230000e+03	 7.60165600e-01	-1.01398939e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.240000e+03	 7.55836800e-01	-1.01100315e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.250000e+03	 7.51508000e-01	-1.00804013e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.260000e+03	 7.47179200e-01	-1.00510030e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.270000e+03	 7.42850400e-01	-1.00218369e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.280000e+03	 7.38521600e-01	-9.99290282e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.290000e+03	 7.34192800e-01	-9.96420081e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.300000e+03	 7.29864000e-01	-9.93573085e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.310000e+03	 7.25535200e-01	-9.90749297e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.320000e+03	 7.21206400e-01	-9.87948714e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.330000e+03	 7.16877600e-01	-9.85171338e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.340000e+03	 7.12548800e-01	-9.82417169e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.350000e+03	 7.08220000e-01	-9.79686205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.360000e+03	 7.03891200e-01	-9.76978449e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.370000e+03	 6.99562400e-01	-9.74293898e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.380000e+03	 6.95233600e-01	-9.71632554e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.390000e+03	 6.90904800e-01	-9.68994417e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.400000e+03	 6.86576000e-01	-9.66379485e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
