Optical Power Monitor 4.0.4100.700

Power Meter;PM100USB
Power Meter SN;P2008717
Sensor;S120VC
Sensor SN;17072805
Sensor Type;Photodiode
Wavelength;518 nm
Range;Auto

Start of Measurement;10/29/2024 19:52:46
Elapsed Time;00:02:04:999
Samples;36237

--Statistics--
Minimum [W];6,414E-08
Maximum [W];0,007128
Mean [W];0,00048687
Standard Deviation [W];0,0013986
Ratio;111131,899 : 1

--Graph Data--
Time (ms);Power (W)
75994,924;0,00048175
75997,520;0,0004816
76000,242;0,00048149
76002,890;0,00048145
76005,525;0,00048145
76008,189;0,0004816
76010,855;0,00048138
76013,575;0,00048119
76017,181;0,00048089
76019,930;0,00048086
76022,593;0,00048078
76025,548;0,00048075
76028,242;0,00048063
76030,967;0,00048041
76033,551;0,00048038
76036,233;0,00048015
76038,880;0,00048015
76041,570;0,00048008
76044,241;0,00048004
76046,934;0,0004796
76049,570;0,00047934
76052,235;0,00047923
76054,866;0,00047926
76057,529;0,00047912
76060,194;0,00047915
76063,638;0,00047904
76066,702;0,00047886
76069,574;0,00047878
76072,233;0,00047886
76074,848;0,00047893
76077,528;0,00047871
76080,182;0,00047856
76084,393;0,00047845
76087,251;0,0004783
76089,889;0,00047823
76092,534;0,00047826
76100,835;0,00047808
76103,527;0,00047763
76106,198;0,00047752
76108,959;0,00047752
76111,878;0,00047745
76114,513;0,00047715
76117,198;0,00047719
76119,874;0,00047708
76122,532;0,00047715
76125,221;0,00047704
76129,780;0,00047697
76132,516;0,00047667
76135,398;0,00047663
76138,153;0,0004766
76140,837;0,00047667
76143,932;0,00047674
76146,567;0,0004766
76155,207;0,00047648
76163,095;0,00047674
76165,888;0,00047652
76168,485;0,00047656
76171,187;0,00047648
76173,885;0,00047645
76181,016;0,00047645
76183,878;0,00047571
76186,478;0,00047597
76189,205;0,00047582
76191,838;0,00047582
76194,521;0,00047574
76197,159;0,00047541
76200,964;0,00047526
76206,633;0,00047548
76209,528;0,00047541
76217,993;0,00047534
76220,877;0,00047519
76224,939;0,00047522
76227,872;0,00047489
76230,537;0,00047482
76233,159;0,00047459
76235,874;0,00047452
76253,748;0,00047474
76256,498;0,00047445
76259,205;0,00047437
76261,801;0,00047422
76264,486;0,00047411
76267,150;0,00047389
76273,207;0,00047397
76276,162;0,00047389
76278,837;0,00047367
76281,484;0,00047367
76284,158;0,00047341
76286,804;0,0004733
76289,491;0,00047326
76297,689;0,00047311
76300,523;0,00042031
76303,169;0,00037744
76305,843;0,00034394
76308,546;0,00031659
76319,755;0,00029403
76322,510;0,00023315
76325,260;0,0002244
76328,168;0,00021592
76331,146;0,00020958
76333,822;0,00020361
76336,513;0,00019939
76339,224;0,00019572
76341,903;0,00019261
76344,480;0,00018987
76347,161;0,00018753
76349,799;0,00018557
76352,490;0,00018401
76355,116;0,00018275
76357,793;0,00018157
76360,477;0,00018042
76363,122;0,00017942
76365,793;0,00017864
76368,442;0,00017801
76371,112;0,00017742
76373,813;0,00017712
76376,484;0,00017671
76379,144;0,00017616
76381,811;0,0001756
76384,440;0,00017523
76387,114;0,00017493
76389,775;0,00017464
76392,475;0,00017434
76395,164;0,00017408
76397,799;0,00017379
76400,439;0,00017356
76403,117;0,00017327
76405,793;0,00017312
76409,466;0,00017304
76412,115;0,00017264
76414,792;0,00017234
76417,444;0,00017212
76420,114;0,00017186
76422,779;0,00017171
76425,445;0,00017164
76428,106;0,00017134
76430,790;0,00017112
76433,444;0,0001709
76436,111;0,00017086
76438,776;0,00017086
76441,449;0,00017093
76444,121;0,00017075
76446,783;0,00017056
76449,439;0,00017056
76452,110;0,00017049
76454,794;0,00017056
76458,509;0,00017045
76461,445;0,00017041
76464,169;0,00017019
76466,759;0,00017008
76469,455;0,00017015
76498,459;0,00017012
76501,120;0,00016901
76503,779;0,00016912
76506,441;0,00016889
76509,089;0,00016886
76511,793;0,00016864
76514,445;0,00016841
76517,113;0,0001683
76519,758;0,00016808
76522,444;0,00016812
76525,121;0,00016797
76527,745;0,00016782
76530,432;0,00016763
76533,113;0,0001676
76535,767;0,00016763
76538,444;0,00016756
76541,112;0,00016763
76543,775;0,00016756
76546,475;0,00016738
76549,108;0,000167
76551,808;0,00016708
76554,748;0,000167
76557,468;0,000167
76560,073;0,000167
76562,794;0,00016682
76565,443;0,0001666
76568,113;0,00016652
76570,783;0,00016652
76573,440;0,00016667
76576,146;0,00016649
76579,343;0,00016645
76582,110;0,00016615
76584,798;0,00016615
76587,478;0,00016608
76590,159;0,000166
76592,814;0,00016615
76595,477;0,00016612
76598,076;0,00016586
76600,777;0,00016563
76603,479;0,00016575
76606,254;0,0001656
76609,085;0,00016563
76611,778;0,00016534
76614,550;0,00016537
76617,446;0,00016508
76620,107;0,00016515
76622,783;0,00016515
76625,470;0,00016526
76628,128;0,00016512
76630,748;0,000165
76633,468;0,00016486
76636,091;0,00016489
76638,757;0,00016471
76641,507;0,00016482
76644,104;0,00016482
76646,756;0,00016463
76649,469;0,00016434
76652,109;0,00016445
76654,754;0,00016452
76657,447;0,00016445
76660,113;0,00016434
76662,761;0,00016415
76665,483;0,00016408
76668,064;0,000164
76678,133;0,00016415
76681,215;0,00016386
76684,121;0,00016363
76686,785;0,00016374
76689,519;0,00016356
76692,108;0,0001636
76694,775;0,00016348
76697,470;0,00016345
76700,108;0,00016337
76702,783;0,00016352
76705,454;0,00016352
76708,071;0,00016348
76710,749;0,00016337
76713,470;0,00016308
76716,087;0,00016308
76718,765;0,00016289
76721,457;0,00016304
76724,076;0,00016297
76726,741;0,000163
76729,440;0,00016274
76732,132;0,00016263
76734,735;0,00016256
76737,445;0,00016271
76740,110;0,00016267
76742,725;0,00016256
76745,398;0,00016252
76748,066;0,00016252
76750,735;0,00016215
76753,395;0,00016234
76756,150;0,00016219
76758,702;0,00016222
76761,436;0,00016215
76764,105;0,00016189
76767,044;0,00016182
76769,750;0,000162
76772,483;0,00016189
76775,103;0,000162
76777,703;0,00016185
76780,431;0,00016178
76783,103;0,00016163
76785,743;0,00016171
76788,486;0,00016174
76791,091;0,00016189
76793,756;0,00016163
76796,483;0,00016145
76799,096;0,00016141
76801,712;0,00016137
76804,480;0,00016156
76807,373;0,00016148
76810,028;0,00016141
76812,709;0,00016119
76815,411;0,00015411
76818,102;0,00012558
76820,763;0,00010483
76823,403;8,8783E-05
76826,088;7,611E-05
76828,713;6,555E-05
76831,470;5,6916E-05
76834,481;4,9764E-05
76837,064;4,3317E-05
76839,741;3,8389E-05
76842,654;3,4424E-05
76845,414;3,0681E-05
76848,012;2,7865E-05
76850,714;2,5679E-05
76853,475;2,3567E-05
76856,064;2,2048E-05
76858,694;2,0676E-05
76861,396;1,9454E-05
76864,211;1,8527E-05
76867,071;1,7564E-05
76869,741;1,6934E-05
76872,412;1,6341E-05
76875,036;1,5933E-05
76877,736;1,5415E-05
76882,692;1,4896E-05
76885,485;1,4525E-05
76888,063;1,434E-05
76890,741;1,4118E-05
76893,489;1,3933E-05
76897,150;1,371E-05
76900,077;1,3488E-05
76902,700;1,3488E-05
76913,519;1,334E-05
76916,440;1,2932E-05
76919,068;1,2932E-05
76921,741;1,2932E-05
76924,415;1,2858E-05
76927,893;1,2858E-05
76930,749;1,271E-05
76933,486;1,271E-05
76936,604;1,2747E-05
76939,470;1,271E-05
76942,087;1,2673E-05
76944,713;1,2599E-05
76947,445;1,2562E-05
76950,023;1,245E-05
76952,712;1,245E-05
76955,619;1,2413E-05
76958,488;1,245E-05
76961,484;1,2413E-05
76964,499;1,2302E-05
76967,484;1,2376E-05
76970,446;1,2339E-05
76973,054;1,2302E-05
76975,743;1,2228E-05
76978,547;1,2265E-05
76981,487;1,2339E-05
76984,598;1,2265E-05
76987,449;1,2191E-05
76995,889;1,2302E-05
76998,803;1,2191E-05
77002,232;1,2117E-05
77009,049;1,2228E-05
77011,741;1,2154E-05
77014,415;1,2154E-05
77017,016;1,2117E-05
77019,750;1,2117E-05
77022,478;1,2154E-05
77025,374;1,2117E-05
77028,006;1,208E-05
77030,749;1,2154E-05
77033,384;1,2117E-05
77036,052;1,2043E-05
77038,673;1,2154E-05
77041,418;1,208E-05
77044,050;1,208E-05
77046,782;1,2117E-05
77049,376;1,2117E-05
77052,898;1,1932E-05
77055,695;1,208E-05
77058,352;1,2117E-05
77061,343;1,2006E-05
77064,010;1,2006E-05
77066,743;1,2043E-05
77069,414;1,1932E-05
77072,053;1,1969E-05
77074,740;1,2006E-05
77077,328;1,1969E-05
77084,596;1,2006E-05
77087,332;1,1932E-05
77090,014;1,1969E-05
77092,696;1,1895E-05
77095,366;1,2006E-05
77098,051;1,1932E-05
77105,037;1,1932E-05
77108,146;1,1895E-05
77111,033;1,1895E-05
77114,568;1,1932E-05
77215,349;1,1563E-05
77217,970;1,1563E-05
77220,705;1,1578E-05
77223,983;1,1589E-05
77226,696;1,1589E-05
77229,386;1,1571E-05
77231,970;1,1541E-05
77234,700;1,1549E-05
77239,002;1,1556E-05
77245,128;1,1574E-05
77247,974;1,1556E-05
77250,726;1,153E-05
77253,365;1,1545E-05
77259,772;1,1552E-05
77262,941;1,1534E-05
77265,654;1,1512E-05
77268,329;1,1508E-05
77271,025;1,1523E-05
77276,177;1,1541E-05
77279,026;1,1523E-05
77281,654;1,1523E-05
77284,469;1,1515E-05
77287,293;1,1519E-05
77289,999;1,1545E-05
77294,446;1,1545E-05
77316,672;1,1519E-05
77319,401;1,1512E-05
77322,517;1,1508E-05
77326,914;1,1523E-05
77329,624;1,149E-05
77332,291;1,1184E-05
77335,233;1,0248E-05
77337,936;9,4599E-06
77340,607;8,9184E-06
77343,290;8,4837E-06
77345,978;8,1301E-06
77353,399;7,8427E-06
77356,310;7,3454E-06
77358,948;7,2276E-06
77369,027;7,1281E-06
77371,985;6,9107E-06
77374,669;6,896E-06
77377,310;6,8629E-06
77379,972;6,8408E-06
77387,004;6,7966E-06
77391,789;6,8002E-06
77394,603;6,7781E-06
77397,645;6,756E-06
77400,249;6,745E-06
77402,931;6,745E-06
77405,592;6,7413E-06
77408,248;6,756E-06
77410,925;6,7376E-06
77413,707;6,7266E-06
77416,666;6,7266E-06
77419,240;6,7229E-06
77421,926;6,7376E-06
77424,592;6,7413E-06
77427,239;6,7339E-06
77429,927;6,7229E-06
77432,577;6,7045E-06
77435,239;6,7118E-06
77437,901;6,7118E-06
77440,573;6,7302E-06
77443,240;6,7155E-06
77445,911;6,7229E-06
77448,569;6,6971E-06
77451,241;6,7008E-06
77453,929;6,7118E-06
77456,570;6,7266E-06
77459,258;6,7229E-06
77461,892;6,7192E-06
77464,571;6,6897E-06
77467,262;6,6824E-06
77469,924;6,6934E-06
77472,587;6,7192E-06
77481,962;6,7155E-06
77484,617;6,6934E-06
77488,900;6,6971E-06
77492,514;6,7045E-06
77495,243;6,7118E-06
77497,890;6,686E-06
77500,603;6,6824E-06
77503,599;6,6787E-06
77506,282;6,7081E-06
77508,923;6,7118E-06
77511,614;6,6934E-06
77514,289;6,6824E-06
77615,282;6,6251E-06
77617,880;6,624E-06
77620,536;6,6354E-06
77623,191;6,6476E-06
77625,993;6,6509E-06
77628,526;6,6413E-06
77631,202;6,6288E-06
77633,885;6,6243E-06
77636,542;6,6336E-06
77639,209;6,6457E-06
77642,999;6,6513E-06
77645,883;6,6402E-06
77648,533;6,6284E-06
77651,204;6,6247E-06
77653,898;6,6339E-06
77656,528;6,6468E-06
77659,203;6,6505E-06
77661,878;6,6402E-06
77664,536;6,6276E-06
77667,198;6,6228E-06
77669,904;6,6306E-06
77672,527;6,6428E-06
77675,181;6,6491E-06
77677,843;6,6432E-06
77680,523;6,6317E-06
77683,194;6,6225E-06
77685,880;6,6247E-06
77688,553;6,638E-06
77691,202;6,6487E-06
77693,920;6,645E-06
77696,558;6,6313E-06
77699,237;6,6214E-06
77701,868;6,6217E-06
77704,552;6,6321E-06
77707,195;6,642E-06
77709,876;6,6417E-06
77712,549;6,631E-06
77715,240;6,6184E-06
77720,783;6,618E-06
77723,686;6,6398E-06
77726,639;6,6406E-06
77729,685;6,6291E-06
77732,536;6,6151E-06
77735,241;6,6162E-06
77737,871;6,6265E-06
77740,560;6,6376E-06
77743,208;6,6376E-06
77745,883;6,628E-06
77748,532;6,6158E-06
77751,382;6,6118E-06
77754,244;6,6228E-06
77756,846;6,6339E-06
77760,177;6,6354E-06
77762,875;6,6217E-06
77765,602;6,6096E-06
77768,195;6,6081E-06
77770,874;6,6192E-06
77773,579;6,6302E-06
77776,250;6,6313E-06
77779,176;6,6199E-06
77781,859;6,607E-06
77784,569;6,6044E-06
77787,185;6,6144E-06
77789,875;6,6254E-06
77792,566;6,6288E-06
77795,227;6,6195E-06
77797,862;6,6062E-06
77800,493;6,6014E-06
77803,219;6,6088E-06
77805,881;6,6214E-06
77809,501;6,6273E-06
77812,195;6,618E-06
77814,977;6,6081E-06
77817,839;6,6044E-06
77820,564;6,6155E-06
77823,453;6,6276E-06
77826,190;6,6299E-06
77828,831;6,6203E-06
77831,524;6,6088E-06
77834,200;6,604E-06
77836,875;6,614E-06
77839,622;6,6269E-06
77842,617;6,6324E-06
77845,193;6,6228E-06
77847,838;6,6092E-06
77850,921;6,3234E-06
77853,528;6,035E-06
77856,219;5,8444E-06
77858,875;5,6912E-06
77861,531;5,5571E-06
77864,188;5,4464E-06
77866,844;5,3577E-06
77869,537;5,2983E-06
77872,168;5,2565E-06
77874,881;5,2233E-06
77877,490;5,1853E-06
77880,196;5,1458E-06
77882,880;5,1125E-06
77885,494;5,0978E-06
77888,154;5,0922E-06
77890,876;5,0907E-06
77893,480;5,0797E-06
77896,196;5,0605E-06
77898,826;5,0416E-06
77901,525;5,0365E-06
77904,267;5,0409E-06
77907,156;5,049E-06
77909,874;5,0453E-06
77912,555;5,0331E-06
77915,492;5,0184E-06
77918,151;5,0154E-06
77920,837;5,0246E-06
77923,531;5,0335E-06
77926,153;5,0342E-06
77928,838;5,0246E-06
77931,489;5,0128E-06
77934,190;5,0073E-06
77936,883;5,0154E-06
77939,486;5,0258E-06
77942,188;5,0313E-06
77944,836;5,0232E-06
77947,470;5,0117E-06
77950,800;5,0036E-06
77953,524;5,0106E-06
77956,193;5,0228E-06
77958,874;5,0276E-06
77961,497;5,0198E-06
77964,159;5,0088E-06
77966,885;5,0003E-06
77969,527;5,004E-06
77972,196;5,0154E-06
77974,969;5,0239E-06
77977,806;5,0191E-06
77980,519;5,0062E-06
77983,140;4,9973E-06
77985,897;5,001E-06
77988,481;5,0114E-06
77991,189;5,021E-06
77993,842;5,018E-06
77996,511;5,0062E-06
78000,227;4,9955E-06
78003,169;5,0003E-06
78005,824;5,0125E-06
78008,484;5,0195E-06
78011,150;5,0143E-06
78014,503;5,0029E-06
78017,121;4,9922E-06
78019,837;4,9984E-06
78022,509;5,0102E-06
78025,202;5,018E-06
78027,793;5,0128E-06
78030,485;4,9992E-06
78033,153;4,9907E-06
78035,836;4,9944E-06
78038,472;5,0062E-06
78041,152;5,0162E-06
78043,844;5,0136E-06
78046,484;5,0014E-06
78049,147;4,991E-06
78051,812;4,9914E-06
78054,503;5,0018E-06
78057,106;5,0125E-06
78059,809;5,0128E-06
78062,515;5,0025E-06
78065,258;4,9899E-06
78073,504;4,9885E-06
78076,443;5,0121E-06
78079,174;5,001E-06
78083,734;4,9903E-06
78086,510;4,9918E-06
78089,110;5,004E-06
78091,829;5,0114E-06
78094,510;5,0051E-06
78097,113;4,9944E-06
78099,815;4,9855E-06
78102,520;4,987E-06
78105,137;4,9984E-06
78114,259;5,0095E-06
78117,150;4,9822E-06
78119,832;4,9881E-06
78122,483;4,9995E-06
78125,201;5,0066E-06
78131,996;4,9992E-06
78134,838;4,9822E-06
78137,447;4,991E-06
78140,107;5,0029E-06
78142,791;5,0043E-06
78145,487;4,9951E-06
78148,113;4,9818E-06
78150,757;4,9796E-06
78153,545;4,9862E-06
78156,485;4,9992E-06
78159,155;5,0021E-06
78161,775;4,9936E-06
78164,465;4,9811E-06
78167,114;4,9759E-06
78169,781;4,9826E-06
78172,462;4,994E-06
78175,145;5,001E-06
78178,101;4,997E-06
78180,784;4,984E-06
78183,469;4,9766E-06
78186,144;4,9807E-06
78188,791;4,9925E-06
78191,452;5,0014E-06
78194,157;4,9981E-06
78196,757;4,9855E-06
78199,476;4,9748E-06
78202,117;4,9789E-06
78204,810;4,9888E-06
78207,444;5,0003E-06
78210,151;4,9988E-06
78212,794;4,9877E-06
78215,755;4,9752E-06
78218,468;4,9755E-06
78221,137;4,9851E-06
78223,786;4,9966E-06
78226,439;4,9962E-06
78229,158;4,9859E-06
78231,741;4,9744E-06
78234,466;4,9722E-06
78237,172;4,9792E-06
78239,778;4,9899E-06
78243,593;4,9936E-06
78246,519;4,9807E-06
78249,462;4,9678E-06
78252,252;4,9693E-06
78255,133;4,9814E-06
78257,749;4,991E-06
78261,259;4,9885E-06
78264,145;4,9733E-06
78266,743;4,9659E-06
78269,477;4,9693E-06
78272,068;4,9811E-06
78274,893;4,9907E-06
78277,755;4,9844E-06
78280,482;4,9722E-06
78283,443;4,9637E-06
78286,067;4,9674E-06
78288,772;4,98E-06
78291,478;4,9881E-06
78294,101;4,9837E-06
78296,806;4,9718E-06
78299,797;4,9593E-06
78302,530;4,9637E-06
78305,087;4,9748E-06
78307,778;4,9848E-06
78310,518;4,9818E-06
78313,089;4,9707E-06
78315,807;4,9597E-06
78318,471;4,9615E-06
78321,179;4,9718E-06
78324,001;4,984E-06
78335,331;4,984E-06
78338,070;4,9722E-06
78346,589;4,9833E-06
78349,486;4,9593E-06
78352,227;4,9615E-06
78355,107;4,9733E-06
78366,842;4,9818E-06
78369,741;4,6661E-06
78373,202;4,5623E-06
78376,104;4,4482E-06
78378,746;4,374E-06
78381,479;4,3105E-06
78385,406;4,2636E-06
78389,968;4,2278E-06
78392,785;4,1971E-06
78395,486;4,1698E-06
78405,310;4,1428E-06
78408,052;4,1284E-06
78410,710;4,1192E-06
78413,445;4,103E-06
78422,562;4,0897E-06
78425,447;4,1052E-06
78428,066;4,0963E-06
78430,701;4,083E-06
78433,565;4,073E-06
78436,442;4,0782E-06
78443,606;4,0878E-06
78446,375;4,0804E-06
78449,073;4,0682E-06
78456,329;4,0686E-06
78459,031;4,09E-06
78461,708;4,0823E-06
78464,451;4,0701E-06
78467,064;4,0634E-06
78469,711;4,0686E-06
78472,376;4,0801E-06
78475,064;4,0878E-06
78477,704;4,0826E-06
78480,373;4,0708E-06
78483,028;4,062E-06
78506,613;4,0642E-06
78512,544;4,0819E-06
78515,392;4,0583E-06
78518,067;4,0564E-06
78520,702;4,0664E-06
78523,379;4,0775E-06
78526,015;4,0789E-06
78528,700;4,0701E-06
78531,388;4,0579E-06
78534,014;4,0531E-06
78536,710;4,0616E-06
78539,433;4,0727E-06
78542,012;4,0778E-06
78545,362;4,0727E-06
78548,026;4,0557E-06
78559,239;4,052E-06
78562,014;4,0671E-06
78564,713;4,0572E-06
78567,341;4,0516E-06
78570,019;4,059E-06
78572,704;4,0697E-06
78575,372;4,076E-06
78579,424;4,069E-06
78582,391;4,0516E-06
78585,015;4,0513E-06
78587,704;4,0616E-06
78591,177;4,0727E-06
78594,025;4,0712E-06
78596,667;4,0586E-06
78599,372;4,049E-06
78602,037;4,0509E-06
78604,703;4,062E-06
78608,064;4,0719E-06
78610,664;4,0693E-06
78613,341;4,0586E-06
78616,013;4,0472E-06
78618,656;4,0505E-06
78621,343;4,0605E-06
78624,026;4,0723E-06
78626,703;4,0708E-06
78629,344;4,0601E-06
78632,015;4,0494E-06
78634,843;4,0472E-06
78637,656;4,0594E-06
78640,369;4,069E-06
78643,014;4,0705E-06
78645,661;4,0601E-06
78648,335;4,0479E-06
78651,022;4,0453E-06
78654,421;4,0549E-06
78657,130;4,0697E-06
78659,668;4,0708E-06
78662,336;4,0597E-06
78665,034;4,0483E-06
78667,664;4,0457E-06
78670,469;4,0535E-06
78673,334;4,0664E-06
78675,982;4,0682E-06
78678,667;4,0597E-06
78681,326;4,0472E-06
78683,984;4,0442E-06
78686,666;4,0505E-06
78689,330;4,0627E-06
78692,009;4,0686E-06
78694,744;4,062E-06
78697,358;4,0516E-06
78700,013;4,042E-06
78702,669;4,0461E-06
78705,314;4,0579E-06
78707,997;4,0671E-06
78710,656;4,0638E-06
78713,340;4,0527E-06
78716,012;4,0417E-06
78718,700;4,0439E-06
78721,371;4,0542E-06
78724,050;4,0657E-06
78726,696;4,0645E-06
78729,373;4,0546E-06
78732,019;4,0435E-06
78734,660;4,0417E-06
78737,365;4,0516E-06
78740,091;4,0642E-06
78742,757;4,066E-06
78745,373;4,0572E-06
78748,009;4,0453E-06
78753,850;4,0417E-06
78756,698;4,0623E-06
78759,367;4,0645E-06
78761,968;4,0557E-06
78764,704;4,0439E-06
78767,297;4,0402E-06
78769,965;4,0476E-06
78772,657;4,0575E-06
78775,378;4,0638E-06
78777,982;4,0586E-06
78780,705;4,0476E-06
78783,710;4,0387E-06
78786,369;4,045E-06
78789,020;4,0549E-06
78791,697;4,0649E-06
